text,label
"['based', 'observations', 'masters', 'johnson', 'divided', 'sexual', 'response', 'cycle', 'four', 'phases', 'fairly', 'similar', 'men', 'women', 'excitement', 'plateau', 'orgasm', 'resolution', 'link']",1
"['excitement', 'phase', 'arousal', 'phase', 'sexual', 'response', 'cycle', 'marked', 'erection', 'penis', 'clitoris', 'lubrication', 'expansion', 'vaginal', 'canal']",1
"['men', 'women', 'experience', 'increases', 'muscle', 'tone', 'time']",0
"['orgasm', 'marked', 'women', 'rhythmic', 'contractions', 'pelvis', 'uterus', 'along', 'increased', 'muscle', 'tension']",0
"['men', 'pelvic', 'contractions', 'accompanied', 'buildup', 'seminal', 'fluid', 'near', 'urethra', 'ultimately', 'forced', 'contractions', 'genital', 'muscles', 'ie', 'ejaculation']",0
"['reality', 'two', 'related', 'different', 'issues']",0
"['gender', 'identity', 'refers', 'one', '’', 'sense', 'male', 'female']",1
"['generally', 'gender', 'identities', 'correspond', 'chromosomal', 'phenotypic', 'sex', 'always', 'case']",0
"['’', 'likely', 'familiar', 'term', '“', 'iq', '”', 'associate', 'idea', 'intelligence', 'iq', 'really', 'mean']",0
"['iq', 'stands', 'intelligence', 'quotient', 'describes', 'score', 'earned', 'test', 'designed', 'measure', 'intelligence']",1
"['’', 'already', 'learned', 'many', 'ways', 'psychologists', 'describe', 'intelligence', 'aptly', 'intelligences']",0
"['interestingly', 'periodic', 'recalibrations', 'led', 'interesting', 'observation', 'known', 'flynn', 'effect']",0
"['named', 'james', 'flynn', 'among', 'first', 'describe', 'trend', 'flynn', 'effect', 'refers', 'observation', 'generation', 'significantly', 'higher', 'iq', 'last']",1
"['flynn', 'argues', 'however', 'increased', 'iq', 'scores', 'necessarily', 'mean', 'younger', 'generations', 'intelligent', 'per', 'se', 'flynn', 'shaughnessy', 'fulgham', '2012']",0
"['researchers', 'believe', 'intelligence', 'trait', 'inherited', 'person', '’', 'parents']",0
"['scientists', 'research', 'topic', 'typically', 'use', 'twin', 'studies', 'determine', 'heritability', 'intelligence']",0
"['minnesota', 'study', 'twins', 'reared', 'apart', 'one', 'well', '-', 'known', 'twin', 'studies']",0
"['children', 'dysgraphia', 'learning', 'disability', 'results', 'struggle', 'write', 'legibly']",1
"['physical', 'task', 'writing', 'pen', 'paper', 'extremely', 'challenging', 'person']",0
"['emotions', 'often', 'thought', 'consciously', 'experienced', 'intentional']",0
"['mood', 'hand', 'refers', 'prolonged', 'less', 'intense', 'affective', 'state', 'occur', 'response', 'something', 'experience']",1
"['mood', 'states', 'may', 'consciously', 'recognized', 'carry', 'intentionality', 'associated', 'emotion', 'beedie', 'terry', 'lane', 'devonport', '2011']",0
"['theorists', 'however', 'doubted', 'physiological', 'arousal', 'occurs', 'different', 'types', 'emotions', 'distinct', 'enough', 'result', 'wide', 'variety', 'emotions', 'experience']",0
"['thus', 'cannon', '-', 'bard', 'theory', 'emotion', 'developed']",0
"['according', 'view', 'physiological', 'arousal', 'emotional', 'experience', 'occur', 'simultaneously', 'yet', 'independently', 'lang', '1994']",1
"['relationship', 'experiencing', 'emotions', 'cognitive', 'processing', 'order', 'occur', 'remains', 'topic', 'research', 'debate']",0
"['lazarus', '1991', 'developed', 'cognitive', '-', 'mediational', 'theory', 'asserts', 'emotions', 'determined', 'appraisal', 'stimulus']",1
"['appraisal', 'mediates', 'stimulus', 'emotional', 'response', 'immediate', 'often', 'unconscious']",0
"['amygdala', 'composed', 'various', 'subnuclei', 'including', 'basolateral', 'complex', 'central', 'nucleus', 'link']",0
"['basolateral', 'complex', 'dense', 'connections', 'variety', 'sensory', 'areas', 'brain']",1
"['critical', 'classical', 'conditioning', 'attaching', 'emotional', 'value', 'learning', 'processes', 'memory']",0
"['culture', 'impact', 'way', 'people', 'display', 'emotion']",0
"['cultural', 'display', 'rule', 'one', 'collection', 'culturally', 'specific', 'standards', 'govern', 'types', 'frequencies', 'displays', 'emotions', 'acceptable', 'malatesta', 'haviland', '1982']",1
"['therefore', 'people', 'varying', 'cultural', 'backgrounds', 'different', 'cultural', 'display', 'rules', 'emotion']",0
"['also', 'use', 'tone', 'voices', 'various', 'behaviors', 'body', 'language', 'communicate', 'information', 'emotional', 'states']",0
"['body', 'language', 'expression', 'emotion', 'terms', 'body', 'position', 'movement']",1
"['research', 'suggests', 'quite', 'sensitive', 'emotional', 'information', 'communicated', 'body', 'language', 'even', '’', 'consciously', 'aware', 'de', 'gelder', '2006', 'tamietto', 'et', 'al', '2009']",0
"['centuries', 'galen', 'researchers', 'contributed', 'development', 'four', 'primary', 'temperament', 'types', 'prominently', 'immanuel', 'kant', '18th', 'century', 'psychologist', 'wilhelm', 'wundt', '19th', 'century', 'eysenck', '2009', 'stelmack', 'stalikas', '1991', 'wundt', '1874/1886', 'link']",0
"['kant', 'agreed', 'galen', 'everyone', 'could', 'sorted', 'one', 'four', 'temperaments', 'overlap', 'four', 'categories', 'eysenck', '2009']",0
"['levels', 'consciousnessto', 'explain', 'concept', 'conscious', 'versus', 'unconscious', 'experience', 'freud', 'compared', 'mind', 'iceberg', 'link']",0
"['said', 'one', '-', 'tenth', 'mind', 'conscious', 'rest', 'mind', 'unconscious']",0
"['unconscious', 'refers', 'mental', 'activity', 'unaware', 'unable', 'access', 'freud', '1923']",1
"['strives', 'perfection', 'judges', 'behavior', 'leading', 'feelings', 'pride', '—', 'fall', 'short', 'ideal', '—', 'feelings', 'guilt']",0
"['contrast', 'instinctual', 'rule', '-', 'based', 'superego', 'ego', 'rational', 'part', 'personality']",1
"['’', 'freud', 'considered', 'self', 'part', 'personality', 'seen', 'others']",0
"['eventually', 'forget']",0
"['similarly', 'human', 'psyche', 'memory', 'overwhelming', 'deal', 'might', 'repressed', 'thus', 'removed', 'conscious', 'awareness', 'freud', '1920']",0
"['repressed', 'memory', 'might', 'cause', 'symptoms', 'areas']",0
"['example', 'four', '-', 'year', '-', 'old', 'child', 'resents', 'arrival', 'newborn', 'sibling', 'may', 'act', 'like', 'baby', 'revert', 'drinking', 'bottle']",0
"['projection', 'person', 'refuses', 'acknowledge', 'unconscious', 'feelings', 'instead', 'sees', 'feelings', 'someone', 'else']",1
"['defense', 'mechanisms', 'include', 'rationalization', 'displacement', 'sublimation']",0
"['oral', 'stage', 'birth', '1', 'year', 'pleasure', 'focused', 'mouth']",1
"['eating', 'pleasure', 'derived', 'sucking', 'nipples', 'pacifiers', 'thumbs', 'play', 'large', 'part', 'baby', '’', 'first', 'year', 'life']",0
"['following', 'phallic', 'stage', 'psychosexual', 'development', 'period', 'known', 'latency', 'period', '6', 'years', 'puberty']",1
"['period', 'considered', 'stage', 'sexual', 'feelings', 'dormant', 'children', 'focus', 'pursuits', 'school', 'friendships', 'hobbies', 'sports']",0
"['alfred', 'adler', 'colleague', 'freud', '’', 'first', 'president', 'vienna', 'psychoanalytical', 'society', 'freud', '’', 'inner', 'circle', 'colleagues', 'first', 'major', 'theorist', 'break', 'away', 'freud', 'link']",0
"['subsequently', 'founded', 'school', 'psychology', 'called', 'individual', 'psychology', 'focuses', 'drive', 'compensate', 'feelings', 'inferiority']",1
"['adler', '1937', '1956', 'proposed', 'concept', 'inferiority', 'complex']",0
"['carl', 'jung', 'link', 'swiss', 'psychiatrist', 'protégé', 'freud', 'later', 'split', 'freud', 'developed', 'theory', 'called', 'analytical', 'psychology']",0
"['focus', 'analytical', 'psychology', 'working', 'balance', 'opposing', 'forces', 'conscious', 'unconscious', 'thought', 'experience', 'within', 'one', '’', 'personality']",1
"['karen', 'horney', 'one', 'first', 'women', 'trained', 'freudian', 'psychoanalyst']",0
"['great', 'depression', 'horney', 'moved', 'germany', 'united', 'states', 'subsequently', 'moved', 'away', 'freud', '’', 'teachings']",0
"['someone', 'asks', 'ate', 'lunch', 'today', 'likely', 'could', 'recall', 'information', 'quite', 'easily']",0
"['known', 'automatic', 'processing', 'encoding', 'details', 'like', 'time', 'space', 'frequency', 'meaning', 'words']",1
"['automatic', 'processing', 'usually', 'done', 'without', 'conscious', 'awareness']",0
"['visual', 'encoding', 'encoding', 'images', 'acoustic', 'encoding', 'encoding', 'sounds', 'words', 'particular']",1
"['see', 'visual', 'encoding', 'works', 'read', 'list', 'words', 'car', 'level', 'dog', 'truth', 'book', 'value']",0
"['storage', 'creation', 'permanent', 'record', 'information']",1
"['order', 'memory', 'go', 'storage', 'ie', 'long', '-', 'term', 'memory', 'pass', 'three', 'distinct', 'stages', 'sensory', 'memory', 'short', '-', 'term', 'memory', 'finally', 'long', '-', 'term', 'memory']",0
"['stages', 'first', 'proposed', 'richard', 'atkinson', 'richard', 'shiffrin', '1968']",0
"['one', 'study', 'sensory', 'memory', 'researched', 'significance', 'valuable', 'information', 'short', '-', 'term', 'memory', 'storage']",0
"['j', 'r', 'stroop', 'discovered', 'memory', 'phenomenon', '1930s', 'name', 'color', 'easily', 'appears', 'printed', 'color', 'called', 'stroop', 'effect']",1
"['words', 'word', '“', 'red', '”', 'named', 'quickly', 'regardless', 'color', 'word', 'appears', 'word', 'colored', 'red']",0
"['long', '-', 'term', 'memory', 'ltm', 'continuous', 'storage', 'information']",1
"['unlike', 'short', '-', 'term', 'memory', 'storage', 'capacity', 'ltm', 'limits']",0
"['procedural', 'memory', 'type', 'implicit', 'memory', 'stores', 'information', 'things']",1
"['memory', 'skilled', 'actions', 'brush', 'teeth', 'drive', 'car', 'swim', 'crawl', 'freestyle', 'stroke']",0
"['episodic', 'memory', 'information', 'events', 'personally', 'experienced']",1
"['concept', 'episodic', 'memory', 'first', 'proposed', '40', 'years', 'ago', 'tulving', '1972']",0
"['get', 'information', 'back', 'storage', 'need']",0
"['act', 'getting', 'information', 'memory', 'storage', 'back', 'conscious', 'awareness', 'known', 'retrieval']",1
"['would', 'similar', 'finding', 'opening', 'paper', 'previously', 'saved', 'computer', '’', 'hard', 'drive']",0
"['third', 'form', 'retrieval', 'relearning', '’', 'sounds', 'like']",0
"['involves', 'learning', 'information', 'previously', 'learned']",1
"['first', 'let', '’', 'look', 'role', 'amygdala', 'memory', 'formation']",0
"['main', 'job', 'amygdala', 'regulate', 'emotions', 'fear', 'aggression', 'link']",0
"['also', 'appear', 'specific', 'neurotransmitters', 'involved', 'process', 'memory', 'epinephrine', 'dopamine', 'serotonin', 'glutamate', 'acetylcholine', 'myhrer', '2003']",0
"['continues', 'discussion', 'debate', 'among', 'researchers', 'neurotransmitter', 'plays', 'specific', 'role', 'blockland', '1996']",0
"['although', 'n', '’', 'yet', 'know', 'role', 'neurotransmitter', 'plays', 'memory', 'know', 'communication', 'among', 'neurons', 'via', 'neurotransmitters', 'critical', 'developing', 'new', 'memories']",0
"['words', 'people', 'behave', 'consistent', 'manner', 'based', 'prior', 'learning']",0
"['b', 'f', 'skinner', 'strict', 'behaviorist', 'believed', 'environment', 'solely', 'responsible', 'behavior', 'including', 'enduring', 'consistent', 'behavior', 'patterns', 'studied', 'personality', 'theorists']",0
"['contrast', 'skinner', '’', 'idea', 'environment', 'alone', 'determines', 'behavior', 'bandura', '1990', 'proposed', 'concept', 'reciprocal', 'determinism', 'cognitive', 'processes', 'behavior', 'context', 'interact', 'factor', 'influencing', 'influenced', 'others', 'simultaneously', 'link']",1
"['cognitive', 'processes', 'refer', 'characteristics', 'previously', 'learned', 'including', 'beliefs', 'expectations', 'personality', 'characteristics']",1
"['julian', 'rotter', '1966', 'proposed', 'concept', 'locus', 'control', 'another', 'cognitive', 'factor', 'affects', 'learning', 'personality', 'development']",0
"['distinct', 'self', '-', 'efficacy', 'involves', 'belief', 'abilities', 'locus', 'control', 'refers', 'beliefs', 'power', 'lives']",1
"['rotter', '’', 'view', 'people', 'possess', 'either', 'internal', 'external', 'locus', 'control', 'link']",0
"['anterograde', 'amnesia', 'commonly', 'caused', 'brain', 'trauma', 'blow', 'head']",0
"['anterograde', 'amnesia', 'remember', 'new', 'information', 'although', 'remember', 'information', 'events', 'happened', 'prior', 'injury']",1
"['hippocampus', 'usually', 'affected', 'mcleod', '2011']",0
"['memory', 'fragile', 'witnesses', 'easily', 'often', 'accidentally', 'misled', 'due', 'problem', 'suggestibility']",0
"['suggestibility', 'describes', 'effects', 'misinformation', 'external', 'sources', 'leads', 'creation', 'false', 'memories']",1
"['fall', '2002', 'sniper', 'dc', 'area', 'shot', 'people', 'gas', 'station', 'leaving', 'home', 'depot', 'walking', 'street']",0
"['studied', 'false', 'memories', 'well', 'recovered', 'memories', 'childhood', 'sexual', 'abuse']",0
"['loftus', 'also', 'developed', 'misinformation', 'effect', 'paradigm', 'holds', 'exposure', 'incorrect', 'information', 'person', 'may', 'misremember', 'original', 'event']",1
"['let', '’', 'look', 'first', 'sin', 'forgetting', 'errors', 'transience', 'means', 'memories', 'fade', 'time']",1
"['’', 'example', 'happens']",0
"['let', '’', 'take', 'look', 'three', 'errors', 'distortion', 'misattribution', 'suggestibility', 'bias']",0
"['misattribution', 'happens', 'confuse', 'source', 'information']",1
"['let', '’', 'say', 'alejandro', 'dating', 'lucia', 'saw', 'first', 'hobbit', 'movie', 'together']",0
"['new', 'year', 'starts', 'find', 'accidentally', 'write', 'previous', 'year']",0
"['examples', 'proactive', 'interference', 'old', 'information', 'hinders', 'recall', 'newly', 'learned', 'information']",1
"['retroactive', 'interference', 'happens', 'information', 'learned', 'recently', 'hinders', 'recall', 'older', 'information']",1
"['perspective', 'focuses', 'healthy', 'people', 'develop']",0
"['one', 'pioneering', 'humanist', 'abraham', 'maslow', 'studied', 'people', 'considered', 'healthy', 'creative', 'productive', 'including', 'albert', 'einstein', 'eleanor', 'roosevelt', 'thomas', 'jefferson', 'abraham', 'lincoln', 'others']",0
"['maslow', '1950', '1970', 'found', 'people', 'share', 'similar', 'characteristics', 'open', 'creative', 'loving', 'spontaneous', 'compassionate', 'concerned', 'others', 'accepting']",0
"['rogers', 'focused', 'idea', 'need', 'achieve', 'consistency', 'two', 'selves']",0
"['experience', 'congruence', 'thoughts', 'real', 'self', 'ideal', 'self', 'similar', '—', 'words', 'self', '-', 'concept', 'accurate']",1
['biology'],0
"['simple', 'terms', 'biology', 'study', 'living', 'organisms', 'interactions', 'one', 'another', 'environments']",1
"['broad', 'definition', 'scope', 'biology', 'vast']",0
"['steps', 'scientific', 'method', 'examined', 'detail', 'later', 'one', 'important', 'aspects', 'method', 'testing', 'hypotheses', 'means', 'repeatable', 'experiments']",0
"['hypothesis', 'suggested', 'explanation', 'event', 'tested']",1
"['although', 'using', 'scientific', 'method', 'inherent', 'science', 'inadequate', 'determining', 'science']",0
"['experts', 'natural', 'sciences', 'astronomy', 'biology', 'chemistry', 'earth', 'science', 'physics']",0
"['scholars', 'choose', 'divide', 'natural', 'sciences', 'life', 'sciences', 'study', 'living', 'things', 'include', 'biology', 'physical', 'sciences', 'study', 'nonliving', 'matter', 'include', 'astronomy', 'geology', 'physics', 'chemistry']",1
"['disciplines', 'biophysics', 'biochemistry', 'build', 'life', 'physical', 'sciences', 'interdisciplinary']",0
"['h', 'types', 'logical', 'thinking', 'related', 'two', 'main', 'pathways', 'scientific', 'study', 'descriptive', 'science', 'hypothesis', '-', 'based', 'science']",0
"['descriptive', 'discovery', 'science', 'usually', 'inductive', 'aims', 'observe', 'explore', 'discover', 'hypothesis', '-', 'based', 'science', 'usually', 'deductive', 'begins', 'specific', 'question', 'problem', 'potential', 'answer', 'solution', 'tested', 'boundary', 'two', 'forms', 'study', 'often', 'blurred', 'scientific', 'endeavors', 'combine', 'approaches']",1
"['e', 'introduction', 'starts', 'brief', 'broad', 'background', 'information', 'known', 'field']",1
"['good', 'introduction', 'also', 'gives', 'rationale', 'work', 'justifies', 'work', 'carried', 'also', 'briefly', 'mentions', 'end', 'paper', 'hypothesis', 'research', 'question', 'driving', 'research', 'presented']",0
"['journals', 'require', 'results', 'section', 'followed', 'discussion', 'section', 'common', 'combine']",0
"['journal', 'allow', 'combination', 'sections', 'results', 'section', 'simply', 'narrates', 'findings', 'without', 'interpretation']",1
"['results', 'presented', 'means', 'tables', 'graphs', 'duplicate', 'information', 'presented']",0
"['oms', 'form', 'molecules']",0
"['molecule', 'chemical', 'structure', 'consisting', 'least', 'two', 'atoms', 'held', 'together', 'one', 'chemical', 'bonds']",1
"['many', 'molecules', 'biologically', 'important', 'macromolecules', 'large', 'molecules', 'typically', 'formed', 'polymerization', 'polymer', 'large', 'molecule', 'made', 'combining', 'smaller', 'units', 'called', 'monomers', 'simpler', 'macromolecules']",1
"['amples', 'organelles', 'include', 'mitochondria', 'chloroplasts', 'carry', 'indispensable', 'functions', 'mitochondria', 'produce', 'energy', 'power', 'cell', 'chloroplasts', 'enable', 'green', 'plants', 'utilize', 'energy', 'sunlight', 'make', 'sugars']",0
"['living', 'things', 'made', 'cells', 'cell', 'smallest', 'fundamental', 'unit', 'structure', 'function', 'living', 'organisms']",1
"['requirement', 'viruses', 'considered', 'living', 'made', 'cells']",0
"['larger', 'organisms', 'cells', 'combine', 'make', 'tissues', 'groups', 'similar', 'cells', 'carrying', 'similar', 'related', 'functions']",1
"['organs', 'collections', 'tissues', 'grouped', 'together', 'performing', 'common', 'function']",1
"['organs', 'present', 'animals', 'also', 'plants']",0
"['l', 'individuals', 'species', 'living', 'within', 'specific', 'area', 'collectively', 'called', 'population']",1
"['example', 'forest', 'may', 'include', 'many', 'pine', 'trees']",0
"['ecosystem', 'consists', 'living', 'things', 'particular', 'area', 'together', 'abiotic', 'non', '-', 'living', 'parts', 'environment', 'nitrogen', 'soil', 'rain', 'water']",1
"['highest', 'level', 'organization', 'link', 'biosphere', 'collection', 'ecosystems', 'represents', 'zones', 'life', 'earth']",1
"['includes', 'land', 'water', 'even', 'atmosphere', 'certain', 'extent', 'art', 'connectionthe', 'biological', 'levels', 'organization', 'living', 'things', 'shown']",0
"['ologists', 'may', 'pursue', 'one', 'subdisciplines', 'work', 'focused', 'field']",0
"['instance', 'molecular', 'biology', 'biochemistry', 'study', 'biological', 'processes', 'molecular', 'chemical', 'level', 'including', 'interactions', 'among', 'molecules', 'dna', 'rna', 'proteins', 'well', 'way', 'regulated']",0
"['microbiology', 'study', 'microorganisms', 'study', 'structure', 'function', 'single', '-', 'celled', 'organisms']",1
"['leontology', 'another', 'branch', 'biology', 'uses', 'fossils', 'study', 'life', '’', 'history', 'link']",1
"['zoology', 'botany', 'study', 'animals', 'plants', 'respectively']",0
"['tter', 'substance', 'occupies', 'space', 'mass']",1
"['elements', 'unique', 'forms', 'matter', 'specific', 'chemical', 'physical', 'properties', 'broken', 'smaller', 'substances', 'ordinary', 'chemical', 'reactions']",1
"['118', 'elements', '92', 'occur', 'naturally']",0
"['though', 'similar', 'mass', 'protons', 'neutrons', 'differ', 'electric', 'charge']",0
"['proton', 'positively', 'charged', 'whereas', 'neutron', 'uncharged']",0
"['therefore', 'number', 'neutrons', 'atom', 'contributes', 'significantly', 'mass', 'charge']",0
"['e', 'number', 'neutrons', 'variable', 'resulting', 'isotopes', 'different', 'forms', 'atom', 'vary', 'number', 'neutrons', 'possess']",0
"['together', 'number', 'protons', 'number', 'neutrons', 'determine', 'element', '’', 'mass', 'number', 'illustrated', 'link']",1
"['note', 'small', 'contribution', 'mass', 'electrons', 'disregarded', 'calculating', 'mass', 'number']",0
"['e', 'group', '18', 'atoms', 'helium', 'neon', 'ne', 'argon', 'ar', 'filled', 'outer', 'electron', 'shells', 'making', 'unnecessary', 'share', 'electrons', 'atoms', 'attain', 'stability', 'highly', 'stable', 'single', 'atoms']",0
"['non', '-', 'reactivity', 'resulted', 'named', 'inert', 'gases', 'noble', 'gases']",0
"['compare', 'group', '1', 'elements', 'left', '-', 'hand', 'column']",0
"['electrons', 'fill', '1s', 'orbital', 'third', 'electron', 'fills', '2s', 'orbital']",0
"['electron', 'configuration', '1s22s1']",0
"['neon', 'ne', 'hand', 'total', 'ten', 'electrons', 'two', 'innermost', '1s', 'orbital', 'eight', 'fill', 'second', 'shell', 'two', '2s', 'three', 'p', 'orbitals', 'thus', 'inert', 'gas', 'energetically', 'stable', 'single', 'atom', 'rarely', 'form', 'chemical', 'bond', 'atoms']",0
"['emical', 'reactions', 'occur', 'two', 'atoms', 'bond', 'together', 'form', 'molecules', 'bonded', 'atoms', 'broken', 'apart']",0
"['substances', 'used', 'beginning', 'chemical', 'reaction', 'called', 'reactants', 'usually', 'found', 'left', 'side', 'chemical', 'equation', 'substances', 'found', 'end', 'reaction', 'known', 'products', 'usually', 'found', 'right', 'side', 'chemical', 'equation']",1
"['arrow', 'typically', 'drawn', 'reactants', 'products', 'indicate', 'direction', 'chemical', 'reaction', 'direction', 'always', '“', 'one', '-', 'way', 'street', '”', 'creation', 'water', 'molecule', 'shown', 'chemical', 'equation', 'would']",0
"['chemical', 'reactions', 'one', 'shown', 'proceed', 'one', 'direction', 'reactants', 'used']",0
"['equations', 'describe', 'reactions', 'contain', 'unidirectional', 'arrow', 'irreversible']",0
"['reversible', 'reactions', 'go', 'either', 'direction']",0
"['npolar', 'covalent', 'bonds', 'form', 'two', 'atoms', 'element', 'different', 'elements', 'share', 'electrons', 'equally']",1
"['example', 'molecular', 'oxygen', 'o2', 'nonpolar', 'electrons', 'equally', 'distributed', 'two', 'oxygen', 'atoms']",0
"['ter', 'also', 'attracts', 'attracted', 'polar', 'molecules', 'ions']",0
"['polar', 'substance', 'interacts', 'readily', 'dissolves', 'water', 'referred', 'hydrophilic', 'hydro-', '=', '“', 'water', '”', '-philic', '=', '“', 'loving', '”']",1
"['contrast', 'non', '-', 'polar', 'molecules', 'oils', 'fats', 'interact', 'well', 'water', 'shown', 'link', 'separate', 'rather', 'dissolve', 'see', 'salad', 'dressings', 'containing', 'oil', 'vinegar', 'acidic', 'water', 'solution']",0
"['ecific', 'heat', 'defined', 'amount', 'heat', 'one', 'gram', 'substance', 'must', 'absorb', 'lose', 'change', 'temperature', 'one', 'degree', 'celsius']",1
"['water', 'amount', 'one', 'calorie']",0
"['therefore', 'takes', 'water', 'long', 'time', 'heat', 'long', 'time', 'cool']",0
"['nce', 'water', 'polar', 'molecule', 'slightly', 'positive', 'slightly', 'negative', 'charges', 'ions', 'polar', 'molecules', 'readily', 'dissolve']",0
"['therefore', 'water', 'referred', 'solvent', 'substance', 'capable', 'dissolving', 'polar', 'molecules', 'ionic', 'compounds']",1
"['charges', 'associated', 'molecules', 'form', 'hydrogen', 'bonds', 'water', 'surrounding', 'particle', 'water', 'molecules']",0
"['hesion', 'allows', 'development', 'surface', 'tension', 'capacity', 'substance', 'withstand', 'ruptured', 'placed', 'tension', 'stress']",1
"['also', 'water', 'forms', 'droplets', 'placed', 'dry', 'surface', 'rather', 'flattened', 'gravity']",0
"['tmus', 'ph', 'paper', 'filter', 'paper', 'treated', 'natural', 'water', '-', 'soluble', 'dye', 'used', 'ph', 'indicator', 'test', 'much', 'acid', 'acidity', 'base', 'alkalinity', 'exists', 'solution']",1
"['might', 'even', 'used', 'test', 'whether', 'water', 'swimming', 'pool', 'properly', 'treated']",0
"['ph', 'scale', 'previously', 'mentioned', 'inverse', 'logarithm', 'ranges', '0', '14', 'link']",1
"['anything', '70', 'ranging', '00', '69', 'acidic', 'anything', '70', '71', '140', 'alkaline']",0
"['ydrocarbons', 'organic', 'molecules', 'consisting', 'entirely', 'carbon', 'hydrogen', 'methane', 'ch4', 'described']",1
"['often', 'use', 'hydrocarbons', 'daily', 'lives', 'fuels', '—', 'like', 'propane', 'gas', 'grill', 'butane', 'lighter']",0
"['three', '-', 'dimensional', 'placement', 'atoms', 'chemical', 'bonds', 'within', 'organic', 'molecules', 'central', 'understanding', 'chemistry']",0
"['molecules', 'share', 'chemical', 'formula', 'differ', 'placement', 'structure', 'atoms', 'and/or', 'chemical', 'bonds', 'known', 'isomers']",1
"['structural', 'isomers', 'like', 'butane', 'isobutene', 'shown', 'link', 'differ', 'placement', 'covalent', 'bonds', 'molecules', 'four', 'carbons', 'ten', 'hydrogens', 'c4h10', 'different', 'arrangement', 'atoms', 'within', 'molecules', 'leads', 'differences', 'chemical', 'properties']",1
"['nantiomers', 'molecules', 'share', 'chemical', 'structure', 'chemical', 'bonds', 'differ', 'three', '-', 'dimensional', 'placement', 'atoms', 'mirror', 'images']",1
"['shown', 'link', 'amino', 'acid', 'alanine', 'example', 'two', 'structures', 'non', '-', 'superimposable']",0
"['’', 'learned', 'biological', 'macromolecules', 'large', 'molecules', 'necessary', 'life', 'built', 'smaller', 'organic', 'molecules']",1
"['four', 'major', 'classes', 'biological', 'macromolecules', 'carbohydrates', 'lipids', 'proteins', 'nucleic', 'acids', 'important', 'cell', 'component', 'performs', 'wide', 'array', 'functions']",0
"['arbohydrates', 'represented', 'stoichiometric', 'formula', 'ch2o', 'n', 'n', 'number', 'carbons', 'molecule']",0
"['words', 'ratio', 'carbon', 'hydrogen', 'oxygen', '1:2:1', 'carbohydrate', 'molecules']",0
"['ellulose', 'abundant', 'natural', 'biopolymer']",1
"['cell', 'wall', 'plants', 'mostly', 'made', 'cellulose', 'provides', 'structural', 'support', 'cell']",0
"['three', 'fatty', 'acids', 'triacylglycerol', 'may', 'similar', 'dissimilar']",0
"['fats', 'also', 'called', 'triacylglycerols', 'triglycerides', 'chemical', 'structure']",0
"['fatty', 'acids', 'common', 'names', 'specify', 'origin']",0
"['trans', 'indicate', 'configuration', 'molecule', 'around', 'double', 'bond']",0
"['hydrogens', 'present', 'plane', 'referred', 'cis', 'fat', 'hydrogen', 'atoms', 'two', 'different', 'planes', 'referred', 'trans', 'fat']",0
"['cis', 'double', 'bond', 'causes', 'bend', '“', 'kink', '”', 'prevents', 'fatty', 'acids', 'packing', 'tightly', 'keeping', 'liquid', 'room', 'temperature', 'link']",0
"['hospholipids', 'major', 'constituents', 'plasma', 'membrane', 'outermost', 'layer', 'animal', 'cells']",1
"['like', 'fats', 'composed', 'fatty', 'acid', 'chains', 'attached', 'glycerol', 'sphingosine', 'backbone']",0
"['mino', 'acids', 'monomers', 'make', 'proteins']",1
"['amino', 'acid', 'fundamental', 'structure', 'consists', 'central', 'carbon', 'atom', 'also', 'known', 'alpha', 'α', 'carbon', 'bonded', 'amino', 'group', 'nh2', 'carboxyl', 'group', 'cooh', 'hydrogen', 'atom']",0
"['local', 'folding', 'polypeptide', 'regions', 'gives', 'rise', 'secondary', 'structure', 'protein']",0
"['common', 'α', '-', 'helix', 'β', '-', 'pleated', 'sheet', 'structures', 'link']",0
"['n', 'nature', 'proteins', 'formed', 'several', 'polypeptides', 'also', 'known', 'subunits', 'interaction', 'subunits', 'forms', 'quaternary', 'structure']",0
"['weak', 'interactions', 'subunits', 'help', 'stabilize', 'overall', 'structure']",0
"['two', 'main', 'types', 'nucleic', 'acids', 'deoxyribonucleic', 'acid', 'dna', 'ribonucleic', 'acid', 'rna']",0
"['dna', 'genetic', 'material', 'found', 'living', 'organisms', 'ranging', 'single', '-', 'celled', 'bacteria', 'multicellular', 'mammals']",1
"['na', 'rna', 'made', 'monomers', 'known', 'nucleotides']",0
"['nucleotides', 'combine', 'form', 'polynucleotide', 'dna', 'rna']",0
"['nucleotide', 'made', 'three', 'components', 'nitrogenous', 'base', 'pentose', 'five', '-', 'carbon', 'sugar', 'phosphate', 'group', 'link']",0
"['carbon', 'atoms', 'sugar', 'molecule', 'numbered', '1′', '2′', '3′', '4′', '5′', '1′', 'read', '“', 'one', 'prime', '”']",0
"['phosphate', 'residue', 'attached', 'hydroxyl', 'group', '5′', 'carbon', 'one', 'sugar', 'hydroxyl', 'group', '3′', 'carbon', 'sugar', 'next', 'nucleotide', 'forms', '5′–3′', 'phosphodiester', 'linkage']",0
"['phosphodiester', 'linkage', 'formed', 'simple', 'dehydration', 'reaction', 'like', 'linkages', 'connecting', 'monomers', 'macromolecules', 'formation', 'involves', 'removal', 'two', 'phosphate', 'groups']",0
